recipe_urls,recipe_name,ingredients,ingredients_parsed
https://www.jamieoliver.com/recipes/seafood-recipes/quick-stewed-squid-with-tomatoes/,Quick stewed squid with tomatoes,"['1 splash olive oil', '1 small red onion , finely diced', '1 clove garlic , sliced', 'a few sprigs fresh parsley , leaves picked and chopped, stalks chopped', '1 small handful pitted black olives', '1 red chilli , deseeded and finely sliced', '1 pinch smoked paprika', '400 g tinned chopped tomatoes', '215 g tinned butter beans , drained and rinsed', '300 g fresh squid , from sustainable sources, ask your fishmonger, cleaned, cut into pieces and scored, or sliced into rings', 'lemon zest , finely grated', 'lemon wedges , to serve']",bean butter chopped chopped chopped garlic lemon lemon onion ring scored squid tomato
https://www.jamieoliver.com/recipes/pork-recipes/pork-chops-with-prosciutto-apple-and-stilton/,"Pork chops with prosciutto, apple and Stilton","['12 slices quality prosciutto', '4 higher-welfare pork chops , French trimmed and all fat removed', '1 small red apple , cored and sliced', '75 g Stilton cheese , crumbled', '4 large rosemary sprigs , to skewer']",apple cheese chop cored higherwelfare pork prosciutto skewer stilton
https://www.jamieoliver.com/recipes/pork-recipes/pancetta-hash-with-eggs-and-apple-salad/,Pancetta hash with eggs and apple salad,"['olive oil', '6 slices higher-welfare pancetta , cut into wide strips', '2 slices good-quality ham , torn into pieces', '500 g potatoes , cubed', '1 splash white wine vinegar', '2 very fresh free-range eggs', '1 large handful watercress', '1 red apple , very finely sliced', '1 squeeze lemon juice']",apple egg freerange goodquality ham higherwelfare lemon pancetta potato squeeze very very wide wine
https://www.jamieoliver.com/recipes/fish-recipes/marinated-and-grilled-salmon/,Marinated and grilled salmon,"['2 sticks of fresh lemongrass', '1 bunch of fresh coriander , (30g)', '5cm piece of fresh ginger', '4 cloves of garlic', '½ x small bottle of low-salt dark soy sauce', '1 large salmon fillet , (about 1kg), ask your fishmonger, scaled and pin-boned, from sustainable sources', '4 tablespoons runny honey', '2 red chillies', '4 spring onions', '2 limes']",about fillet garlic ginger lemongrass lime lowsalt onion pinboned salmon scaled soy
https://www.jamieoliver.com/recipes/rice-recipes/yellow-bean-vodka-and-smoked-haddock-risotto/,"Yellow bean, vodka and smoked haddock risotto","['1 basic risotto recipe', '4 shots vodka , in place of wine in the basic risotto recipe', '700 g smoked haddock , from sustainable sources, ask your fishmonger, undyed', '565 ml milk', '2 bay leaves', '255 g yellow beans , stalks removed, finely sliced', '1 handful yellow celery leaves, from the heart']",basic basic bay bean celery haddock heart milk place recipe recipe risotto risotto shot undyed vodka wine
https://www.jamieoliver.com/recipes/seafood-recipes/wood-fired-shellfish/,Wood-fired shellfish,"['2 kg mixed seafood, such as clams, mussels, prawns and scallops , from sustainable sources, ask your fishmonger', '2 cloves garlic , peeled', 'sea salt', 'freshly ground black pepper', '2 lemons', 'extra virgin olive oil', 'a few sprigs of soft fresh herbs, such as parsley, mint and tarragon , leaves picked and chopped, to serve']",chopped clam garlic lemon mint mussel prawn scallop seafood tarragon
https://www.jamieoliver.com/recipes/chicken-recipes/wicked-chicken-with-coleslaw/,Wicked chicken with coleslaw,"['4 higher-welfare chicken thighs', '1 lemon', '1 red chilli , halved, deseeded and thinly sliced', '2 cloves garlic , crushed', 'sea salt', 'freshly ground black pepper', '4 fresh rolls , halved', 'For the coleslaw', '2 carrots', '1 small white cabbage , outer leaves torn off, cut into 4 wedges', '1 small onion , peeled and very finely sliced', '2 tablespoons fat-free natural yoghurt', '1 tablespoon grainy mustard', 'sea salt', 'freshly ground black pepper', '1 handful rocket']",cabbage carrot chicken coleslaw fatfree garlic grainy higherwelfare lemon mustard off onion outer roll thigh very yoghurt
https://www.jamieoliver.com/recipes/vegetables-recipes/warm-salad-of-roasted-squash-prosciutto-and-pecorino/,"Warm salad of roasted squash, prosciutto and pecorino","['1 butternut squash', 'olive oil', 'sea salt', 'freshly ground black pepper', '1 small dried red chilli', '1 heaped teaspoon coriander seeds', '20 slices quality prosciutto or Parma ham', '4 handfuls rocket', '6 tablespoons extra virgin olive oil', '4 tablespoons balsamic vinegar', '1 small block pecorino or Parmesan cheese']",block butternut cheese ham parma parmesan prosciutto squash
https://www.jamieoliver.com/recipes/game-recipes/venison-juniper-stew/,Venison & juniper stew,"['4 tablespoons plain flour', '800 g quality stewing venison or beef , cut into 2cm chunks', 'olive oil', '2 onions , peeled and roughly chopped', '3 carrots , peeled and roughly chopped', '2 sticks celery , trimmed and roughly chopped', '1 tablespoon juniper berries , crushed in a pestle and mortar', '2 sprigs of rosemary , leaves picked and chopped', '1 knob butter', '6 sprigs of fresh flat-leaf parsley', '2 organic beef stock cubes', '600 g small new potatoes , scrubbed clean, larger ones halved', '1 clove garlic , peeled and finely chopped']",beef beef berry butter carrot celery chopped chopped chopped chopped chopped clean flatleaf flour garlic juniper larger mortar one onion pestle potato scrubbed stewing stock venison
https://www.jamieoliver.com/recipes/vegetables-recipes/veggie-chilli/,Versatile veggie chilli,"['500 g sweet potatoes', '1 level teaspoon cayenne pepper , plus extra for sprinkling', '1 heaped teaspoon ground cumin , plus extra for sprinkling', '1 level teaspoon ground cinnamon , plus extra for sprinkling', 'olive oil', '1 onion', '2 mixed-colour peppers', '2 cloves of garlic', '1 bunch of fresh coriander (30g)', '2 fresh mixed-colour chillies', '2 x 400 g tins of beans, such as kidney, chickpea, pinto, cannellini', '2 x 400 g tins of quality plum tomatoes', 'lime or lemon juice, or vinegar , to taste']",bean cannellini chickpea cumin garlic kidney lemon lime mixedcolour mixedcolour onion pinto plum potato sprinkling sprinkling sprinkling tomato
https://www.jamieoliver.com/recipes/vegetables-recipes/vegetable-curry/,Vegetable curry,"['vegetable oil', '1 medium red onion , peeled and chopped', '1 courgette , diced', '½ butternut squash , peeled and diced', '100 g mushrooms , quartered', '1 red pepper , diced', '150 g cauliflower , broken into florets', '600 ml curry base sauce', '400 ml water']",base butternut cauliflower chopped courgette curry mushroom onion squash vegetable
https://www.jamieoliver.com/recipes/turkey-recipes/turkey-con-chilli/,Turkey con chilli,"['2 red onions', '1 carrot', '1 leek', '1 red pepper', '1 yellow pepper', '1 fresh red chilli', '1 fresh green chilli', 'olive oil', '1 bunch of fresh coriander , (30g)', '1 teaspoon ground cumin', '1 heaped teaspoon smoked paprika', '1 heaped teaspoon runny honey , optional', '3 tablespoons white wine vinegar , optional', '600 g leftover turkey', '3 x 400 g tins of quality plum tomatoes', '1 x 400 g tin of butter beans or chickpeas', '2 limes', 'soured cream , to serve', 'Guacamole', '2 ripe avocados', '2 ripe tomatoes', '¼ of a red onion', '½ a clove of garlic', '1 fresh green chilli', '1 bunch of fresh coriander , (30g)', '1 lime']",avocado bean butter carrot chickpea cream cumin garlic guacamole leek lime lime onion onion plum soured tomato tomato turkey wine
https://www.jamieoliver.com/recipes/turkey-recipes/turkey-and-sweet-leek-pie/,Turkey and sweet leek pie,"['2 rashers higher-welfare smoked streaky bacon , roughly chopped', '½ bunch fresh thyme , leaves picked', 'olive oil', '2 kg leeks , washed, trimmed; white end chopped into chunks, green end finely sliced', 'sea salt', 'freshly ground black pepper', '800 g cooked white turkey meat , torn into big chunks', '2 heaped tablespoons plain flour , plus extra for dusting', '2 pints organic turkey, chicken or vegetable stock', '2 tablespoons crème fraîche', '500 g puff pastry', '12 jarred or vac-packed chesntnuts , roasted and peeled', '2 sprigs of fresh sage , leaves picked', '1 free-range egg , beaten']",bacon chesntnuts chicken chopped chopped creme egg end end flour fraiche freerange higherwelfare jarred leek meat pastry puff stock turkey turkey vacpacked vegetable
https://www.jamieoliver.com/recipes/vegetables-recipes/tunisian-brik/,Tunisian brik,"['2 medium sweet potatoes', '1½ teaspoons coriander seeds', '2 dried red chillies', '½ teaspoon ground cinnamon , plus a little extra', 'sea salt', 'freshly ground black pepper', '2 spring onions , trimmed and finely chopped', '1 large free-range egg , beaten', '150 g butter', '6 sheets filo pastry', '1 red onion , finely sliced', '1 bunch fresh watercress', '1 bunch fresh mint , leaves picked', '1 bunch fresh flat-leaf parsley , leaves picked', '4 tablespoons fat-free natural yoghurt', '3 lemons , 1 juiced, 2 cut in half', 'extra virgin olive oil', '1 pinch ground cumin']",butter chopped cumin egg fatfree filo flatleaf freerange lemon mint onion onion pastry potato sheet yoghurt
https://www.jamieoliver.com/recipes/pork-recipes/toad-in-the-hole/,Toad in the hole,"['sunflower oil', '8 higher-welfare sausages', '4 sprigs of fresh rosemary', '2 large red onions', '2 cloves of garlic', '2 knobs of unsalted butter', '6 tablespoons balsamic vinegar', '1 level tablespoon vegetable stock powder or 1 organic vegetable stock cube', 'BATTER', '285 ml milk', '115 g plain flour', '3 large free-range eggs']",batter butter egg flour freerange garlic higherwelfare milk onion sausage stock stock sunflower vegetable vegetable
https://www.jamieoliver.com/recipes/rice-recipes/three-cheese-risotto/,Three cheese risotto,"['1 litre organic chicken or vegetable stock , hot', '1 tablespoon olive oil', '2 medium onions , peeled and finely chopped', '2 cloves garlic , peeled and finely chopped', '3 sticks celery , trimmed and finely chopped', '400 g risotto rice', '2 glasses dry white wine', 'sea salt', 'freshly ground black pepper', '75 g Appenzeller or Gruyere cheese , roughly chopped', '75 g Taleggio cheese , roughly chopped', '1 knob butter', '40 g Parmesan cheese , freshly grated']",appenzeller butter celery cheese cheese cheese chicken chopped chopped chopped chopped chopped garlic glass gruyere onion parmesan rice risotto stock taleggio vegetable wine
https://www.jamieoliver.com/recipes/vegetables-recipes/the-real-mushroom-soup/,The real mushroom soup,"['1 small handful dried porcini', 'olive oil', '600 g mixed fresh wild mushrooms (chanterelles, girolles, trompettes de mort, shiitake, oyster) , clean and sliced', '2 cloves garlic , peeled and finely sliced', '1 red onion , peeled and finely chopped', '1 handful fresh thyme , leaves picked', 'sea salt', 'freshly ground black pepper', '1 litre organic chicken or vegetable stock', '1 handful fresh flat-leaf parsley , leaves picked and roughly chopped', '1 tablespoon mascarpone cheese', '1 lemon', 'truffle oil , optional']",chanterelle cheese chicken chopped chopped clean de flatleaf garlic girolles lemon mascarpone mort mushroom onion oyster porcini shiitake stock trompettes truffle vegetable
https://www.jamieoliver.com/recipes/fish-recipes/the-nicest-tray-baked-lemon-sole/,The nicest tray-baked lemon sole,"['1 bunch spring onions , trimmed and finely sliced', '1 tablespoon balsamic vinegar', 'sea salt', 'freshly ground black pepper', '2 lemons , zest of, halved', 'extra virgin olive oil', '1 handful black olives , destoned and chopped', '1 handful fresh flat-leaf parsley , finely chopped', '4 whole lemon soles , from sustainable sources, ask your fishmonger', '2 handfuls red and yellow cherry tomatoes , halved', '4 cloves garlic , peeled and finely sliced', '1 handful fresh oregano or basil , leaves picked']",basil chopped chopped destoned flatleaf garlic lemon lemon onion sol tomato
https://www.jamieoliver.com/recipes/turkey-recipes/the-best-turkey-in-the-world/,The best turkey in the world,"['6.5-8 kg higher-welfare turkey', 'flavoured butter', '2-4 clementines', 'a few sprigs of fresh herbs', '1 sprig of fresh rosemary', '2-3 carrots 3 onions , peeled 2 sticks celery', '2-3 carrots', '3 onions , peeled', '2 sticks celery']",butter carrot carrot celery celery clementine flavoured higherwelfare onion onion turkey
https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-meatballs-le-migliori-polpette-di-tonno/,The best tuna meatballs (Le migliori polpette di tonno),"['for the tomato sauce', 'olive oil', '1 small onion , peeled and finely chopped', '4 cloves garlic , peeled and finely sliced', '1 teaspoon dried oregano', '2 x 400 g good-quality tinned plum tomatoes', 'sea salt', 'freshly ground black pepper', 'red wine vinegar', '1 small bunch fresh flat-leaf parsley , leaves picked and roughly chopped', 'for the meatballs', '400 g tuna , from sustainable sources, ask your fishmonger', 'olive oil', '55 g pine nuts', '1 level teaspoon ground cinnamon', 'sea salt', 'freshly ground black pepper', '1 teaspoon dried oregano', '1 handful fresh flat-leaf parsley , chopped', '100 g stale breadcrumbs', '25 g Parmesan , freshly grated', '2 free-range eggs', '1 lemon']",chopped chopped chopped egg flatleaf flatleaf freerange garlic goodquality lemon meatball onion parmesan plum stale tomato tomato tuna wine
https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-burger/,The best tuna burger,"['1 sprig of fresh basil', '1 sprig of fresh mint', '4 spring onions', '1 fresh red chilli', '1 lemon', '600 g fresh tuna steak , from sustainable sources', '1 pinch of ground coriander', 'olive oil', '½ a round lettuce', '1 handful of rocket leaves', '2 ripe tomatoes', '4 ciabatta rolls or burger buns', 'tomato ketchup or salsa verde']",basil bun burger ciabatta lemon lettuce mint onion roll salsa steak tomato tomato tuna verde
https://www.jamieoliver.com/recipes/turkey-recipes/the-best-roast-turkey-christmas-or-any-time/,The best roast turkey - Christmas or any time,"['1 sprig of fresh sage', '12 strips higher-welfare pancetta or thinly sliced streaky bacon', '1 bulb garlic', '4 medium red onions', '2 sticks celery', '1 big handful of breadcrumbs', '1 handful of dried apricots', '300 g higher-welfare minced pork', '1 lemon', '1 pinch of grated nutmeg', '1 large free-range egg', '12 small sprigs of fresh rosemary , plus a few extra', '4-4.5 kg higher-welfare turkey , at room temperature', '2 carrots', '1 large orange', 'olive oil', '2 tablespoons plain flour', '1.1 litres organic chicken or vegetable stock']",apricot at bacon carrot celery chicken egg flour freerange garlic higherwelfare higherwelfare higherwelfare lemon minced onion orange pancetta pork stock turkey vegetable
https://www.jamieoliver.com/recipes/pork-recipes/the-best-pork-chops-with-fresh-bay-salt-crackling-and-squashed-purple-potatoes/,"The best pork chops with fresh bay salt, crackling and squashed purple potatoes","['1 kg purple or Desirée potatoes , peeled and halved', 'sea salt', 'freshly ground black pepper', '4 higher-welfare pork chops , skin removed but kept', 'extra virgin olive oil', '1 small handful fresh thyme , leaves picked', '1 teaspoon fennel seeds', '10 bay leaves', '285 ml cider', '1 tablespoon wholegrain mustard', '4 tablespoons low fat crème fraîche', '1 knob butter']",bay but butter chop creme desiree fraiche higherwelfare kept mustard pork potato purple wholegrain
https://www.jamieoliver.com/recipes/pasta-recipes/the-best-pasta-salad/,The best pasta salad,"['310 g small shell-shaped pasta', '3 cloves garlic', '255 g yellow cherry tomatoes', '255 g red cherry tomatoes', '1 handful black olives , pitted', '2 tablespoons fresh chives', '1 handful fresh basil', '½ cucumber', '4 tablespoons white wine vinegar , or to taste', '7 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",basil chive cucumber garlic pasta shellshaped tomato tomato wine
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-baked-pumpkin/,The best baked pumpkin,"['1 pumpkin , about 1kg', '2 cloves garlic , peeled', 'olive oil', '1 red onion , peeled and finely chopped', '1 small handful black olives , stoned and chopped', '2 sprigs of fresh rosemary , leaves finely chopped', '1 dried chilli', 'sea salt', 'freshly ground black pepper', '½ teaspoon ground nutmeg', '½ teaspoon ground cinnamon', '50 g basmati rice , washed and drained', '75 g dried cranberries', '50 g shelled pistachio nuts', '1 tangerine , zest of', '200 ml organic vegetable stock']",about chopped chopped chopped cranberry garlic onion pistachio pumpkin rice stock stoned tangerine vegetable
https://www.jamieoliver.com/recipes/pork-recipes/tapas-feast-tortilla-glazed-chorizo-manchego-cheese-cured-meats-honey-stuffed-peppers-rolled-anchovies/,"Tapas feast: tortilla, glazed chorizo, Manchego cheese, cured meats & honey, stuffed peppers, rolled anchovies","['TORTILLA', '250 g baby new potatoes', '1 small red onion', '1 teaspoon fennel seeds', '2 cloves garlic', '½ small bunch fresh rosemary', '8 free-range eggs', '1 large handful prewashed rocket , to serve', 'CHORIZO', '250 g semi-cured whole iberico chorizo', '2 cloves garlic', '4 tablespoons red wine vinegar', '1 tablespoon runny honey', 'PEPPERS', '50 g Manchego cheese', '1 loaf ciabatta', '50 g blanched almonds', '1 small bunch fresh thyme', 'red wine vinegar', '450 g jarred whole peppers', 'MANCHEGO', '100 g Manchego cheese', '100 g quality Spanish cured meats, such as pata negra', 'runny honey , for drizzling', 'instant or quality ground coffee', '1 handful black olives', '2 sprigs of fresh thyme or oregano , optional', 'ANCHOVIES', '50 g chilled marinated or dressed anchovies', 'a few sprigs of fresh flat-leaf parsley', '1 lemon', '150 g cherry tomatoes', 'smoked paprika , for dusting', 'SEASONINGS', 'olive oil', 'extra virgin olive oil', 'sea salt', 'black pepper', 'TO SERVE', '1 bottle sparkling water , to serve', '1 orange , to serve', '1 bottle dry sherry , chilled, to serve']",blanched cheese cheese chilled chilled chorizo chorizo ciabatta coffee cured dressed drizzling egg flatleaf freerange garlic garlic iberico instant jarred lemon manchego manchego manchego marinated meat negra onion orange pata potato prewashed semicured spanish sparkling tomato tortilla wine wine
